sparql, precision, recall, fmeasure, evict, memory
11, 1.0, 0.058165548098434, 0.10993657505285412, 93, 25
10, 1.0, 0.06040268456375839, 0.11392405063291139, 72, 26
11, 1.0, 0.06040268456375839, 0.11392405063291139, 19, 26
9, 1.0, 0.06040268456375839, 0.11392405063291139, 15, 27
10, 1.0, 0.06040268456375839, 0.11392405063291139, 119, 28
10, 1.0, 0.06040268456375839, 0.11392405063291139, 57, 28
9, 1.0, 0.06040268456375839, 0.11392405063291139, 119, 29
11, 1.0, 0.06040268456375839, 0.11392405063291139, 150, 29
10, 1.0, 0.06263982102908278, 0.11789473684210526, 81, 30
9, 1.0, 0.06263982102908278, 0.11789473684210526, 61, 30
10, 1.0, 0.06263982102908278, 0.11789473684210526, 119, 31
11, 1.0, 0.06263982102908278, 0.11789473684210526, 78, 32
9, 1.0, 0.06263982102908278, 0.11789473684210526, 140, 32
9, 1.0, 0.06263982102908278, 0.11789473684210526, 31, 33
10, 1.0, 0.06263982102908278, 0.11789473684210526, 17, 33
11, 1.0, 0.06263982102908278, 0.11789473684210526, 95, 9
10, 1.0, 0.06263982102908278, 0.11789473684210526, 18, 9
10, 1.0, 0.06263982102908278, 0.11789473684210526, 138, 10
10, 1.0, 0.06263982102908278, 0.11789473684210526, 65, 10
10, 1.0, 0.06040268456375839, 0.11392405063291139, 74, 11
10, 1.0, 0.06040268456375839, 0.11392405063291139, 84, 12
10, 1.0, 0.06040268456375839, 0.11392405063291139, 108, 12
9, 1.0, 0.06040268456375839, 0.11392405063291139, 97, 13
11, 1.0, 0.06040268456375839, 0.11392405063291139, 33, 13
10, 1.0, 0.06040268456375839, 0.11392405063291139, 203, 14
11, 1.0, 0.06040268456375839, 0.11392405063291139, 65, 14
9, 1.0, 0.06040268456375839, 0.11392405063291139, 114, 15
11, 1.0, 0.06263982102908278, 0.11789473684210526, 52, 15
11, 1.0, 0.06263982102908278, 0.11789473684210526, 68, 16
11, 1.0, 0.06263982102908278, 0.11789473684210526, 225, 17
10, 1.0, 0.06263982102908278, 0.11789473684210526, 25, 17
10, 1.0, 0.06263982102908278, 0.11789473684210526, 132, 17
11, 1.0, 0.06263982102908278, 0.11789473684210526, 113, 18
10, 1.0, 0.06040268456375839, 0.11392405063291139, 42, 19
11, 1.0, 0.06040268456375839, 0.11392405063291139, 121, 19
11, 1.0, 0.06040268456375839, 0.11392405063291139, 34, 20
11, 1.0, 0.06040268456375839, 0.11392405063291139, 55, 20
9, 1.0, 0.06040268456375839, 0.11392405063291139, 194, 21
11, 1.0, 0.06040268456375839, 0.11392405063291139, 38, 21
11, 1.0, 0.06040268456375839, 0.11392405063291139, 153, 22
10, 1.0, 0.06040268456375839, 0.11392405063291139, 58, 22
11, 1.0, 0.06263982102908278, 0.11789473684210526, 30, 23
9, 1.0, 0.06263982102908278, 0.11789473684210526, 109, 24
9, 1.0, 0.06263982102908278, 0.11789473684210526, 125, 24
10, 1.0, 0.06263982102908278, 0.11789473684210526, 40, 25
11, 1.0, 0.06263982102908278, 0.11789473684210526, 41, 25
10, 1.0, 0.06263982102908278, 0.11789473684210526, 59, 26
11, 1.0, 0.06263982102908278, 0.11789473684210526, 66, 27
11, 1.0, 0.06263982102908278, 0.11789473684210526, 73, 27
11, 1.0, 0.06487695749440715, 0.1218487394957983, 79, 27
11, 1.0, 0.06487695749440715, 0.1218487394957983, 115, 28
11, 1.0, 0.06487695749440715, 0.1218487394957983, 114, 29
11, 1.0, 0.06263982102908278, 0.11789473684210526, 19, 29
11, 1.0, 0.06263982102908278, 0.11789473684210526, 48, 30
11, 1.0, 0.06487695749440715, 0.1218487394957983, 138, 30
10, 1.0, 0.06487695749440715, 0.1218487394957983, 45, 31
9, 1.0, 0.06487695749440715, 0.1218487394957983, 43, 31
11, 1.0, 0.06487695749440715, 0.1218487394957983, 39, 32
9, 1.0, 0.06263982102908278, 0.11789473684210526, 55, 32
10, 1.0, 0.06263982102908278, 0.11789473684210526, 35, 33
9, 1.0, 0.06263982102908278, 0.11789473684210526, 64, 33
8, 1.0, 0.06263982102908278, 0.11789473684210526, 159, 9
10, 1.0, 0.06040268456375839, 0.11392405063291139, 154, 10
7, 1.0, 0.06040268456375839, 0.11392405063291139, 148, 10
8, 1.0, 0.058165548098434, 0.10993657505285412, 111, 11
10, 1.0, 0.058165548098434, 0.10993657505285412, 162, 11
9, 1.0, 0.058165548098434, 0.10993657505285412, 77, 12
10, 1.0, 0.058165548098434, 0.10993657505285412, 111, 13
8, 1.0, 0.058165548098434, 0.10993657505285412, 109, 13
11, 1.0, 0.058165548098434, 0.10993657505285412, 87, 14
10, 1.0, 0.058165548098434, 0.10993657505285412, 47, 14
10, 1.0, 0.058165548098434, 0.10993657505285412, 111, 15
10, 1.0, 0.058165548098434, 0.10993657505285412, 61, 15
8, 1.0, 0.05592841163310962, 0.1059322033898305, 98, 16
9, 1.0, 0.05592841163310962, 0.1059322033898305, 102, 16
10, 1.0, 0.05592841163310962, 0.1059322033898305, 146, 17
9, 1.0, 0.058165548098434, 0.10993657505285412, 16, 17
11, 1.0, 0.058165548098434, 0.10993657505285412, 19, 18
10, 1.0, 0.058165548098434, 0.10993657505285412, 31, 18
17, 1.0, 0.058165548098434, 0.10993657505285412, 70, 19
8, 1.0, 0.058165548098434, 0.10993657505285412, 98, 19
9, 1.0, 0.058165548098434, 0.10993657505285412, 78, 20
11, 1.0, 0.058165548098434, 0.10993657505285412, 107, 20
11, 1.0, 0.05592841163310962, 0.1059322033898305, 55, 21
11, 1.0, 0.05592841163310962, 0.1059322033898305, 35, 22
11, 1.0, 0.05592841163310962, 0.1059322033898305, 79, 22
10, 1.0, 0.053691275167785234, 0.10191082802547771, 18, 23
9, 1.0, 0.053691275167785234, 0.10191082802547771, 52, 23
9, 1.0, 0.053691275167785234, 0.10191082802547771, 128, 24
10, 1.0, 0.053691275167785234, 0.10191082802547771, 93, 25
8, 1.0, 0.053691275167785234, 0.10191082802547771, 98, 25
8, 1.0, 0.053691275167785234, 0.10191082802547771, 124, 25
9, 1.0, 0.053691275167785234, 0.10191082802547771, 65, 26
9, 1.0, 0.053691275167785234, 0.10191082802547771, 105, 26
10, 1.0, 0.053691275167785234, 0.10191082802547771, 98, 27
9, 1.0, 0.053691275167785234, 0.10191082802547771, 61, 28
8, 1.0, 0.053691275167785234, 0.10191082802547771, 127, 28
9, 1.0, 0.053691275167785234, 0.10191082802547771, 116, 29
10, 1.0, 0.053691275167785234, 0.10191082802547771, 43, 29
9, 1.0, 0.053691275167785234, 0.10191082802547771, 71, 30
10, 1.0, 0.053691275167785234, 0.10191082802547771, 44, 30
9, 1.0, 0.053691275167785234, 0.10191082802547771, 46, 31
10, 1.0, 0.053691275167785234, 0.10191082802547771, 66, 31
10, 1.0, 0.05145413870246085, 0.09787234042553193, 57, 32
10, 1.0, 0.05145413870246085, 0.09787234042553193, 38, 33
10, 1.0, 0.05145413870246085, 0.09787234042553193, 46, 33
9, 1.0, 0.05145413870246085, 0.09787234042553193, 145, 9
9, 1.0, 0.05145413870246085, 0.09787234042553193, 73, 9
9, 1.0, 0.05145413870246085, 0.09787234042553193, 180, 10
9, 1.0, 0.049217002237136466, 0.09381663113006396, 60, 10
8, 1.0, 0.049217002237136466, 0.09381663113006396, 88, 11
8, 1.0, 0.04697986577181208, 0.08974358974358974, 186, 12
10, 1.0, 0.04697986577181208, 0.08974358974358974, 55, 12
9, 1.0, 0.04697986577181208, 0.08974358974358974, 33, 13
10, 1.0, 0.049217002237136466, 0.09381663113006396, 209, 13
9, 1.0, 0.049217002237136466, 0.09381663113006396, 77, 14
9, 1.0, 0.049217002237136466, 0.09381663113006396, 52, 14
9, 1.0, 0.05145413870246085, 0.09787234042553193, 64, 15
9, 1.0, 0.05145413870246085, 0.09787234042553193, 119, 16
10, 1.0, 0.05145413870246085, 0.09787234042553193, 102, 16
9, 1.0, 0.05145413870246085, 0.09787234042553193, 61, 16
10, 1.0, 0.05145413870246085, 0.09787234042553193, 39, 17
9, 1.0, 0.053691275167785234, 0.10191082802547771, 70, 17
10, 1.0, 0.053691275167785234, 0.10191082802547771, 149, 18
9, 1.0, 0.053691275167785234, 0.10191082802547771, 145, 18
9, 1.0, 0.053691275167785234, 0.10191082802547771, 115, 19
10, 1.0, 0.053691275167785234, 0.10191082802547771, 70, 19
8, 1.0, 0.053691275167785234, 0.10191082802547771, 94, 20
10, 1.0, 0.05592841163310962, 0.1059322033898305, 89, 21
9, 1.0, 0.05592841163310962, 0.1059322033898305, 34, 21
9, 1.0, 0.05592841163310962, 0.1059322033898305, 99, 22
9, 1.0, 0.05592841163310962, 0.1059322033898305, 72, 22
10, 1.0, 0.05592841163310962, 0.1059322033898305, 95, 23
8, 1.0, 0.05592841163310962, 0.1059322033898305, 102, 24
9, 1.0, 0.05592841163310962, 0.1059322033898305, 82, 24
10, 1.0, 0.05592841163310962, 0.1059322033898305, 91, 25
10, 1.0, 0.058165548098434, 0.10993657505285412, 142, 25
9, 1.0, 0.058165548098434, 0.10993657505285412, 57, 26
10, 1.0, 0.06040268456375839, 0.11392405063291139, 41, 26
6, 1.0, 0.06040268456375839, 0.11392405063291139, 120, 27
9, 1.0, 0.06040268456375839, 0.11392405063291139, 171, 28
10, 1.0, 0.06263982102908278, 0.11789473684210526, 158, 28
10, 1.0, 0.06263982102908278, 0.11789473684210526, 96, 28
9, 1.0, 0.06263982102908278, 0.11789473684210526, 102, 29
8, 1.0, 0.06487695749440715, 0.1218487394957983, 123, 29
10, 1.0, 0.06487695749440715, 0.1218487394957983, 144, 30
10, 1.0, 0.06711409395973154, 0.12578616352201258, 45, 30
10, 1.0, 0.06711409395973154, 0.12578616352201258, 100, 31
9, 1.0, 0.06711409395973154, 0.12578616352201258, 27, 32
9, 1.0, 0.06711409395973154, 0.12578616352201258, 102, 32
8, 1.0, 0.06711409395973154, 0.12578616352201258, 53, 33
9, 1.0, 0.06935123042505593, 0.12970711297071133, 24, 33
9, 1.0, 0.06935123042505593, 0.12970711297071133, 18, 9
10, 1.0, 0.07158836689038031, 0.13361169102296452, 69, 9
9, 1.0, 0.07158836689038031, 0.13361169102296452, 38, 10
10, 1.0, 0.06935123042505593, 0.12970711297071133, 56, 11
10, 1.0, 0.06935123042505593, 0.12970711297071133, 55, 11
10, 1.0, 0.06935123042505593, 0.12970711297071133, 122, 12
8, 1.0, 0.07158836689038031, 0.13361169102296452, 157, 12
7, 1.0, 0.07158836689038031, 0.13361169102296452, 95, 13
9, 1.0, 0.07158836689038031, 0.13361169102296452, 137, 14
10, 1.0, 0.0738255033557047, 0.1375, 96, 14
9, 1.0, 0.0738255033557047, 0.1375, 64, 15
8, 1.0, 0.0738255033557047, 0.1375, 42, 15
9, 1.0, 0.07606263982102908, 0.14137214137214135, 131, 16
8, 1.0, 0.07606263982102908, 0.14137214137214135, 137, 16
9, 1.0, 0.07606263982102908, 0.14137214137214135, 148, 17
8, 1.0, 0.07606263982102908, 0.14137214137214135, 142, 17
9, 1.0, 0.07606263982102908, 0.14137214137214135, 106, 18
10, 1.0, 0.07606263982102908, 0.14137214137214135, 91, 18
9, 1.0, 0.07606263982102908, 0.14137214137214135, 82, 19
10, 1.0, 0.0738255033557047, 0.1375, 65, 19
10, 1.0, 0.0738255033557047, 0.1375, 133, 20
10, 1.0, 0.0738255033557047, 0.1375, 56, 21
9, 1.0, 0.0738255033557047, 0.1375, 70, 21
8, 1.0, 0.0738255033557047, 0.1375, 67, 22
9, 1.0, 0.0738255033557047, 0.1375, 45, 22
9, 1.0, 0.07158836689038031, 0.13361169102296452, 135, 23
11, 1.0, 0.07158836689038031, 0.13361169102296452, 111, 23
10, 1.0, 0.06935123042505593, 0.12970711297071133, 37, 24
9, 1.0, 0.06935123042505593, 0.12970711297071133, 129, 25
11, 1.0, 0.06935123042505593, 0.12970711297071133, 82, 25
10, 1.0, 0.06711409395973154, 0.12578616352201258, 122, 26
9, 1.0, 0.06711409395973154, 0.12578616352201258, 76, 26
10, 1.0, 0.06711409395973154, 0.12578616352201258, 52, 27
10, 1.0, 0.06935123042505593, 0.12970711297071133, 90, 28
11, 1.0, 0.06711409395973154, 0.12578616352201258, 26, 28
11, 1.0, 0.06711409395973154, 0.12578616352201258, 86, 28
9, 1.0, 0.06487695749440715, 0.1218487394957983, 121, 29
8, 1.0, 0.06487695749440715, 0.1218487394957983, 15, 29
10, 1.0, 0.06487695749440715, 0.1218487394957983, 104, 30
10, 1.0, 0.06263982102908278, 0.11789473684210526, 48, 30
9, 1.0, 0.06263982102908278, 0.11789473684210526, 97, 31
10, 1.0, 0.06040268456375839, 0.11392405063291139, 99, 32
10, 1.0, 0.06040268456375839, 0.11392405063291139, 61, 32
9, 1.0, 0.06040268456375839, 0.11392405063291139, 47, 33
10, 1.0, 0.058165548098434, 0.10993657505285412, 94, 33
10, 1.0, 0.058165548098434, 0.10993657505285412, 106, 9
10, 1.0, 0.05592841163310962, 0.1059322033898305, 19, 9
10, 1.0, 0.05592841163310962, 0.1059322033898305, 85, 10
10, 1.0, 0.05592841163310962, 0.1059322033898305, 73, 11
9, 1.0, 0.05592841163310962, 0.1059322033898305, 47, 11
10, 1.0, 0.058165548098434, 0.10993657505285412, 18, 12
10, 1.0, 0.058165548098434, 0.10993657505285412, 75, 12
10, 1.0, 0.058165548098434, 0.10993657505285412, 201, 13
11, 1.0, 0.058165548098434, 0.10993657505285412, 98, 14
10, 1.0, 0.058165548098434, 0.10993657505285412, 122, 14
10, 1.0, 0.06040268456375839, 0.11392405063291139, 70, 15
10, 1.0, 0.058165548098434, 0.10993657505285412, 80, 15
10, 1.0, 0.058165548098434, 0.10993657505285412, 113, 16
10, 1.0, 0.058165548098434, 0.10993657505285412, 64, 16
9, 1.0, 0.058165548098434, 0.10993657505285412, 57, 17
11, 1.0, 0.058165548098434, 0.10993657505285412, 90, 17
9, 1.0, 0.058165548098434, 0.10993657505285412, 75, 18
9, 1.0, 0.058165548098434, 0.10993657505285412, 45, 18
11, 1.0, 0.058165548098434, 0.10993657505285412, 64, 19
10, 1.0, 0.058165548098434, 0.10993657505285412, 108, 19
11, 1.0, 0.058165548098434, 0.10993657505285412, 55, 20
9, 1.0, 0.058165548098434, 0.10993657505285412, 39, 21
9, 1.0, 0.058165548098434, 0.10993657505285412, 74, 21
10, 1.0, 0.058165548098434, 0.10993657505285412, 126, 22
9, 1.0, 0.058165548098434, 0.10993657505285412, 47, 22
10, 1.0, 0.058165548098434, 0.10993657505285412, 31, 23
10, 1.0, 0.06040268456375839, 0.11392405063291139, 100, 23
10, 1.0, 0.06040268456375839, 0.11392405063291139, 77, 24
10, 1.0, 0.06040268456375839, 0.11392405063291139, 79, 24
10, 1.0, 0.06040268456375839, 0.11392405063291139, 105, 25
8, 1.0, 0.058165548098434, 0.10993657505285412, 61, 25
9, 1.0, 0.06040268456375839, 0.11392405063291139, 39, 26
10, 1.0, 0.06040268456375839, 0.11392405063291139, 147, 26
10, 1.0, 0.06040268456375839, 0.11392405063291139, 66, 27
10, 1.0, 0.06040268456375839, 0.11392405063291139, 56, 27
11, 1.0, 0.06040268456375839, 0.11392405063291139, 51, 28
10, 1.0, 0.06040268456375839, 0.11392405063291139, 48, 29
10, 1.0, 0.06040268456375839, 0.11392405063291139, 160, 29
10, 1.0, 0.06040268456375839, 0.11392405063291139, 43, 30
9, 1.0, 0.06040268456375839, 0.11392405063291139, 89, 30
10, 1.0, 0.06040268456375839, 0.11392405063291139, 103, 31
11, 1.0, 0.06040268456375839, 0.11392405063291139, 52, 31
9, 1.0, 0.06040268456375839, 0.11392405063291139, 95, 32
10, 1.0, 0.06040268456375839, 0.11392405063291139, 74, 33
9, 1.0, 0.058165548098434, 0.10993657505285412, 198, 33
10, 1.0, 0.058165548098434, 0.10993657505285412, 132, 9
10, 1.0, 0.058165548098434, 0.10993657505285412, 53, 9
9, 1.0, 0.058165548098434, 0.10993657505285412, 37, 10
9, 1.0, 0.058165548098434, 0.10993657505285412, 36, 10
10, 1.0, 0.058165548098434, 0.10993657505285412, 217, 11
9, 1.0, 0.058165548098434, 0.10993657505285412, 111, 12
10, 1.0, 0.058165548098434, 0.10993657505285412, 107, 12
9, 1.0, 0.05592841163310962, 0.1059322033898305, 64, 13
9, 1.0, 0.058165548098434, 0.10993657505285412, 143, 13
10, 1.0, 0.058165548098434, 0.10993657505285412, 17, 14
10, 1.0, 0.058165548098434, 0.10993657505285412, 77, 14
10, 1.0, 0.06040268456375839, 0.11392405063291139, 84, 15
9, 1.0, 0.058165548098434, 0.10993657505285412, 71, 15
9, 1.0, 0.058165548098434, 0.10993657505285412, 54, 16
9, 1.0, 0.058165548098434, 0.10993657505285412, 102, 16
10, 1.0, 0.058165548098434, 0.10993657505285412, 76, 17
10, 1.0, 0.058165548098434, 0.10993657505285412, 106, 17
8, 1.0, 0.058165548098434, 0.10993657505285412, 167, 18
9, 1.0, 0.058165548098434, 0.10993657505285412, 62, 19
8, 1.0, 0.058165548098434, 0.10993657505285412, 92, 19
9, 1.0, 0.058165548098434, 0.10993657505285412, 58, 20
10, 1.0, 0.058165548098434, 0.10993657505285412, 57, 20
10, 1.0, 0.06040268456375839, 0.11392405063291139, 62, 21
9, 1.0, 0.06040268456375839, 0.11392405063291139, 111, 21
8, 1.0, 0.06263982102908278, 0.11789473684210526, 130, 22
8, 1.0, 0.06263982102908278, 0.11789473684210526, 84, 23
10, 1.0, 0.06487695749440715, 0.1218487394957983, 95, 23
9, 1.0, 0.06487695749440715, 0.1218487394957983, 76, 24
10, 1.0, 0.06487695749440715, 0.1218487394957983, 47, 24
9, 1.0, 0.06487695749440715, 0.1218487394957983, 65, 25
9, 1.0, 0.06711409395973154, 0.12578616352201258, 81, 25
9, 1.0, 0.06711409395973154, 0.12578616352201258, 63, 26
10, 1.0, 0.06935123042505593, 0.12970711297071133, 26, 26
9, 1.0, 0.06935123042505593, 0.12970711297071133, 83, 27
9, 1.0, 0.06711409395973154, 0.12578616352201258, 64, 27
9, 1.0, 0.06711409395973154, 0.12578616352201258, 88, 28
15, 1.0, 0.06487695749440715, 0.1218487394957983, 52, 28
10, 1.0, 0.06487695749440715, 0.1218487394957983, 76, 29
10, 1.0, 0.06487695749440715, 0.1218487394957983, 114, 29
6, 1.0, 0.06487695749440715, 0.1218487394957983, 66, 30
8, 1.0, 0.06487695749440715, 0.1218487394957983, 111, 31
8, 1.0, 0.06487695749440715, 0.1218487394957983, 53, 31
8, 1.0, 0.06487695749440715, 0.1218487394957983, 46, 32
9, 1.0, 0.06487695749440715, 0.1218487394957983, 91, 32
10, 1.0, 0.06487695749440715, 0.1218487394957983, 84, 33
10, 1.0, 0.06711409395973154, 0.12578616352201258, 48, 34
10, 1.0, 0.06711409395973154, 0.12578616352201258, 84, 9
8, 1.0, 0.06711409395973154, 0.12578616352201258, 114, 9
10, 1.0, 0.06711409395973154, 0.12578616352201258, 41, 10
9, 1.0, 0.06711409395973154, 0.12578616352201258, 94, 11
10, 1.0, 0.06711409395973154, 0.12578616352201258, 55, 11
9, 1.0, 0.06711409395973154, 0.12578616352201258, 195, 12
8, 1.0, 0.06711409395973154, 0.12578616352201258, 64, 12
8, 1.0, 0.06711409395973154, 0.12578616352201258, 73, 13
9, 1.0, 0.06711409395973154, 0.12578616352201258, 155, 14
10, 1.0, 0.06711409395973154, 0.12578616352201258, 41, 14
9, 1.0, 0.06711409395973154, 0.12578616352201258, 95, 15
10, 1.0, 0.06711409395973154, 0.12578616352201258, 101, 15
9, 1.0, 0.06711409395973154, 0.12578616352201258, 110, 16
8, 1.0, 0.06711409395973154, 0.12578616352201258, 84, 16
8, 1.0, 0.06711409395973154, 0.12578616352201258, 125, 17
10, 1.0, 0.06711409395973154, 0.12578616352201258, 73, 17
8, 1.0, 0.06711409395973154, 0.12578616352201258, 91, 18
7, 1.0, 0.06935123042505593, 0.12970711297071133, 100, 18
8, 1.0, 0.06935123042505593, 0.12970711297071133, 90, 19
8, 1.0, 0.06935123042505593, 0.12970711297071133, 39, 19
10, 1.0, 0.06935123042505593, 0.12970711297071133, 105, 20
9, 1.0, 0.06935123042505593, 0.12970711297071133, 31, 20
9, 1.0, 0.06935123042505593, 0.12970711297071133, 108, 21
8, 1.0, 0.06935123042505593, 0.12970711297071133, 25, 22
9, 1.0, 0.06935123042505593, 0.12970711297071133, 64, 22
8, 1.0, 0.06935123042505593, 0.12970711297071133, 75, 23
9, 1.0, 0.06711409395973154, 0.12578616352201258, 51, 23
10, 1.0, 0.06711409395973154, 0.12578616352201258, 41, 24
9, 1.0, 0.06711409395973154, 0.12578616352201258, 68, 25
10, 1.0, 0.06711409395973154, 0.12578616352201258, 89, 25
10, 1.0, 0.06711409395973154, 0.12578616352201258, 125, 26
9, 1.0, 0.06711409395973154, 0.12578616352201258, 78, 26
8, 1.0, 0.06711409395973154, 0.12578616352201258, 80, 27
9, 1.0, 0.06711409395973154, 0.12578616352201258, 29, 27
9, 1.0, 0.06487695749440715, 0.1218487394957983, 132, 28
10, 1.0, 0.06487695749440715, 0.1218487394957983, 99, 28
10, 1.0, 0.06487695749440715, 0.1218487394957983, 90, 29
10, 1.0, 0.06263982102908278, 0.11789473684210526, 91, 29
10, 1.0, 0.06263982102908278, 0.11789473684210526, 73, 30
10, 1.0, 0.06263982102908278, 0.11789473684210526, 85, 30
10, 1.0, 0.06040268456375839, 0.11392405063291139, 120, 31
11, 1.0, 0.06263982102908278, 0.11789473684210526, 56, 31
10, 1.0, 0.06263982102908278, 0.11789473684210526, 54, 32
11, 1.0, 0.06263982102908278, 0.11789473684210526, 92, 33
11, 1.0, 0.06263982102908278, 0.11789473684210526, 123, 33
9, 1.0, 0.06263982102908278, 0.11789473684210526, 98, 9
10, 1.0, 0.06263982102908278, 0.11789473684210526, 104, 9
8, 1.0, 0.06263982102908278, 0.11789473684210526, 54, 10
9, 1.0, 0.06487695749440715, 0.1218487394957983, 67, 10
10, 1.0, 0.06487695749440715, 0.1218487394957983, 72, 11
10, 1.0, 0.06487695749440715, 0.1218487394957983, 83, 12
10, 1.0, 0.06487695749440715, 0.1218487394957983, 51, 12
10, 1.0, 0.06487695749440715, 0.1218487394957983, 49, 13
9, 1.0, 0.06711409395973154, 0.12578616352201258, 120, 13
9, 1.0, 0.06711409395973154, 0.12578616352201258, 18, 14
10, 1.0, 0.06935123042505593, 0.12970711297071133, 62, 15
11, 1.0, 0.06711409395973154, 0.12578616352201258, 105, 15
10, 1.0, 0.06711409395973154, 0.12578616352201258, 99, 16
10, 1.0, 0.06487695749440715, 0.1218487394957983, 50, 16
10, 1.0, 0.06487695749440715, 0.1218487394957983, 134, 16
9, 1.0, 0.06487695749440715, 0.1218487394957983, 85, 17
10, 1.0, 0.06487695749440715, 0.1218487394957983, 67, 18
10, 1.0, 0.06487695749440715, 0.1218487394957983, 100, 18
10, 1.0, 0.06263982102908278, 0.11789473684210526, 98, 19
9, 1.0, 0.06263982102908278, 0.11789473684210526, 28, 19
10, 1.0, 0.06040268456375839, 0.11392405063291139, 94, 20
10, 1.0, 0.06040268456375839, 0.11392405063291139, 129, 20
9, 1.0, 0.06040268456375839, 0.11392405063291139, 123, 21
10, 1.0, 0.058165548098434, 0.10993657505285412, 50, 21
9, 1.0, 0.058165548098434, 0.10993657505285412, 75, 22
9, 1.0, 0.058165548098434, 0.10993657505285412, 52, 23
10, 1.0, 0.058165548098434, 0.10993657505285412, 69, 23
9, 1.0, 0.058165548098434, 0.10993657505285412, 21, 24
9, 1.0, 0.05592841163310962, 0.1059322033898305, 134, 24
8, 1.0, 0.05592841163310962, 0.1059322033898305, 130, 25
10, 1.0, 0.05592841163310962, 0.1059322033898305, 151, 26
9, 1.0, 0.053691275167785234, 0.10191082802547771, 61, 26
9, 1.0, 0.053691275167785234, 0.10191082802547771, 146, 26
10, 1.0, 0.053691275167785234, 0.10191082802547771, 91, 27
9, 1.0, 0.053691275167785234, 0.10191082802547771, 140, 27
9, 1.0, 0.053691275167785234, 0.10191082802547771, 125, 28
9, 1.0, 0.053691275167785234, 0.10191082802547771, 16, 29
9, 1.0, 0.053691275167785234, 0.10191082802547771, 67, 29
9, 1.0, 0.053691275167785234, 0.10191082802547771, 90, 30
9, 1.0, 0.053691275167785234, 0.10191082802547771, 19, 30
9, 1.0, 0.05145413870246085, 0.09787234042553193, 133, 31
8, 1.0, 0.05145413870246085, 0.09787234042553193, 181, 31
10, 1.0, 0.05145413870246085, 0.09787234042553193, 73, 32
9, 1.0, 0.05145413870246085, 0.09787234042553193, 206, 32
9, 1.0, 0.05145413870246085, 0.09787234042553193, 163, 33
11, 1.0, 0.05145413870246085, 0.09787234042553193, 73, 9
10, 1.0, 0.05145413870246085, 0.09787234042553193, 48, 9
9, 1.0, 0.05145413870246085, 0.09787234042553193, 18, 10
10, 1.0, 0.05145413870246085, 0.09787234042553193, 20, 10
9, 1.0, 0.05145413870246085, 0.09787234042553193, 102, 11
10, 1.0, 0.05145413870246085, 0.09787234042553193, 60, 12
10, 1.0, 0.05145413870246085, 0.09787234042553193, 40, 12
9, 1.0, 0.049217002237136466, 0.09381663113006396, 107, 13
8, 1.0, 0.05145413870246085, 0.09787234042553193, 180, 13
9, 1.0, 0.05145413870246085, 0.09787234042553193, 70, 14
7, 1.0, 0.05145413870246085, 0.09787234042553193, 74, 14
8, 1.0, 0.05145413870246085, 0.09787234042553193, 37, 15
17, 1.0, 0.05145413870246085, 0.09787234042553193, 52, 15
9, 1.0, 0.05145413870246085, 0.09787234042553193, 66, 16
8, 1.0, 0.05145413870246085, 0.09787234042553193, 37, 16
9, 1.0, 0.053691275167785234, 0.10191082802547771, 45, 17
10, 1.0, 0.053691275167785234, 0.10191082802547771, 76, 17
10, 1.0, 0.05592841163310962, 0.1059322033898305, 90, 18
9, 1.0, 0.05592841163310962, 0.1059322033898305, 50, 19
7, 1.0, 0.05592841163310962, 0.1059322033898305, 66, 19
9, 1.0, 0.05592841163310962, 0.1059322033898305, 18, 20
9, 1.0, 0.05592841163310962, 0.1059322033898305, 82, 20
8, 1.0, 0.05592841163310962, 0.1059322033898305, 93, 21
10, 1.0, 0.05592841163310962, 0.1059322033898305, 34, 21
9, 1.0, 0.05592841163310962, 0.1059322033898305, 90, 22
10, 1.0, 0.05592841163310962, 0.1059322033898305, 57, 23
8, 1.0, 0.05592841163310962, 0.1059322033898305, 41, 23
9, 1.0, 0.05592841163310962, 0.1059322033898305, 49, 24
10, 1.0, 0.05592841163310962, 0.1059322033898305, 146, 24
9, 1.0, 0.05592841163310962, 0.1059322033898305, 71, 25
9, 1.0, 0.05592841163310962, 0.1059322033898305, 73, 25
9, 1.0, 0.05592841163310962, 0.1059322033898305, 150, 26
10, 1.0, 0.05592841163310962, 0.1059322033898305, 72, 26
9, 1.0, 0.05592841163310962, 0.1059322033898305, 33, 27
9, 1.0, 0.058165548098434, 0.10993657505285412, 105, 27
10, 1.0, 0.058165548098434, 0.10993657505285412, 83, 28
10, 1.0, 0.058165548098434, 0.10993657505285412, 141, 28
10, 1.0, 0.058165548098434, 0.10993657505285412, 58, 29
10, 1.0, 0.058165548098434, 0.10993657505285412, 86, 30
9, 1.0, 0.058165548098434, 0.10993657505285412, 106, 30
8, 1.0, 0.058165548098434, 0.10993657505285412, 119, 31
9, 1.0, 0.058165548098434, 0.10993657505285412, 125, 31
9, 1.0, 0.058165548098434, 0.10993657505285412, 68, 32
9, 1.0, 0.058165548098434, 0.10993657505285412, 49, 32
8, 1.0, 0.058165548098434, 0.10993657505285412, 118, 33
8, 1.0, 0.05592841163310962, 0.1059322033898305, 43, 33
8, 1.0, 0.05592841163310962, 0.1059322033898305, 69, 9
10, 1.0, 0.05592841163310962, 0.1059322033898305, 31, 10
10, 1.0, 0.05592841163310962, 0.1059322033898305, 81, 10
